id,address,number,postal_code,municipality,province
15466.0,Markt,38.0,3680.0,Maaseik,Limburg
15468.0,Zeedijk ,150.0,8370.0,Blankenberge,West-Vlaanderen
15469.0,Alfons Gossetlaan,11.0,1702.0,Groot - Bijgaarden,Vlaams-Brabant
15470.0,Alfons Gossetlaan,13.0,1702.0,Groot - Bijgaarden,Vlaams-Brabant
15471.0,Alfons Gossetlaan,13.0,1702.0,Groot - Bijgaarden,Vlaams-Brabant
15472.0,Alfons Gossetlaan,13.0,1702.0,Groot - Bijgaarden,Vlaams-Brabant
15473.0,Rue Charles malis,61.0,1080.0,Bruxelles,Bruxelles-Brussel
15474.0,Opperstraat,73.0,1050.0,Elsene,Bruxelles-Brussel
15475.0,Gewijde Boomstraat,112.0,1050.0,Elsene,Bruxelles-Brussel
15476.0,Rue Colonel Bourg,,1030.0,Bruxelles,Bruxelles-Brussel
15477.0,Chartreusseweg ,52.0,8200.0,Sint Michiels,West-Vlaanderen
15479.0,Chaussée Freddy Terwagne,76.0,4540.0,AMAY,Liège
15153.0,Mechelsesteenweg,189.0,1933.0,Sterrebeek,Vlaams-Brabant
15480.0,Rue Picard,3.0,1000.0,Bruxelles ,Bruxelles-Brussel
15481.0,Rue Du Chaudfour ,2.0,6860.0,Leglise,Luxembourg
15482.0,Dienstweg Havengeul (centrum Ysara),14.0,8620.0,Nieuwpoort,West-Vlaanderen
8324.0,rue du couvent ,,7340.0,Colfontaine ,Hainaut
15485.0,Botestraat,,9032.0,Wondelgem,Oost-Vlaanderen
15486.0,Dracenastraat,8.0,9000.0,Gent,Oost-Vlaanderen
15487.0,Tondelierlaan,6.0,9000.0,Gent,Oost-Vlaanderen
15488.0,Wolfputstraat,92.0,9041.0,Oostakker,Oost-Vlaanderen
15489.0,Vissersdijk,1.0,9000.0,Gent,Oost-Vlaanderen
15491.0,Boulevard Sainctelette,55.0,7000.0,Mons,Hainaut
15492.0,Sint-Jorisstraat ,1.0,8800.0,Roeselare,West-Vlaanderen
15493.0,Avenue de Samart,,5600.0,Philippeville,Namur
15494.0,Avenue de Samart,,5600.0,Philippeville,Namur
15495.0,Sint-Gillisstraat ,14.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
15496.0,Nieuwe Beggaardenstraat ,25.0,2800.0,Mechelen,Antwerpen
15497.0,Rue Edouard Gersis,18.0,1150.0,Woluwe saint pierre,Bruxelles-Brussel
15498.0,Zuiderlaan ,14.0,9000.0,Gent,Oost-Vlaanderen
15499.0,Strandlaan,3.0,9000.0,Gent,Oost-Vlaanderen
15500.0,Gasthuisstraat,57.0,1760.0,Roosdaal,Vlaams-Brabant
9822.0,Kardinaal J. cardijnlaan,1.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
15501.0,Burgemeester Omer De Meyplein,1.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
15502.0,Stationstraat ,201.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
8501.0,Kieldrechtstraat,12.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
8500.0,Margrietstraat ,14.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
8502.0,Dries,30.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
15503.0,Rue de l Arbre Courte Joie,40.0,4000.0,Liege,Liège
15504.0,Rue Des Trois Entités,9.0,4890.0,Thimister - Clermont,Liège
15505.0,Industriepark West,54.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
15506.0,Woestijnstraat,49.0,2880.0,Bornem,Antwerpen
15507.0,Westvaardijk,97.0,1850.0,Grimbergen,Vlaams-Brabant
15508.0,Route du Grand Peuplier,,7110.0,Strépy-Bracquegnies,Hainaut
15511.0,"rue des deux églises, ",,1000.0,Bruxelles,Bruxelles-Brussel
15513.0,Rue de la Pierre du Gayet,25.0,6680.0,Sainte-Ode,Luxembourg
15514.0,rue de Fleurus,0.0,5060.0,Sambreville,Namur
15516.0,Neringsweg,2.0,9820.0,Merelbeke,Oost-Vlaanderen
15519.0,Leuzesesteenweg ,,9600.0,Ronse,Oost-Vlaanderen
15520.0,Rue Montagne Sainte Walburge,,4000.0,Liège,Liège
15521.0,Boulevard Louis Hillier,10.0,4000.0,Liège,Liège
15522.0,Rue professeur Mahaim,84.0,4000.0,Liège,Liège
15523.0,Quai des Vennes,1.0,4020.0,Liège,Liège
15524.0,Troisdorflaan,19.0,3600.0,Genk,Limburg
15525.0,Rue Mercury,10.0,4650.0,Herve,Liège
15526.0,Rue des prés,23.0,4300.0,Waremme,Liège
15527.0,LAR,,8930.0,Rekkem,West-Vlaanderen
15528.0,Hasselt,1.0,9944.0,Beiler,Luxembourg
15530.0,Rue Vandenbranden,1.0,1000.0,Bruxelles,Bruxelles-Brussel
15531.0,Rue de Bas Voisinage ,82.0,7700.0,Mouscron,Hainaut
15533.0,Imperiastraat,10.0,1930.0,Zaventem,Bruxelles-Brussel
15534.0,Albertplein,1.0,8300.0,Knokke-Heist,West-Vlaanderen
15535.0,Edward Verheyestraat,20.0,8300.0,Knokke-Heist,West-Vlaanderen
15536.0,Maxim Willemspad,1.0,8300.0,Knokke-Heist,West-Vlaanderen
15537.0,Zeedijk-Knokke,660.0,8300.0,Knokke-Heist,West-Vlaanderen
15538.0,Herenweg,11.0,8300.0,Knokke-Heist,West-Vlaanderen
15539.0,Edward Verheyestraat,14.0,8300.0,Knokke-Heist,West-Vlaanderen
15540.0,Krommedijk,32.0,8300.0,Knokke-Heist,West-Vlaanderen
15541.0,Pannenstraat,282.0,8300.0,Knokke-Heist,West-Vlaanderen
15543.0,Pannenstraat,138.0,8300.0,Knokke-Heist,West-Vlaanderen
15544.0,de Vrièrestraat,26.0,8300.0,Knokke-Heist,West-Vlaanderen
15546.0,Marcel Habetslaan,20.0,3600.0,Genk,Limburg
15548.0,Derbylaan,,8450.0,Bredene,West-Vlaanderen
15549.0,Molenstraat ,70.0,2970.0,Schilde,Antwerpen
15551.0,Baron Ruzettelaan,,8310.0,Assebroek,West-Vlaanderen
15558.0,Koudekerkelaan,33.0,8300.0,Knokke-Heist,West-Vlaanderen
15542.0,t Walletje,104.0,8300.0,knokke-heist,West-Vlaanderen
15559.0,Dorpstraat,81.0,8300.0,Knokke-Heist,West-Vlaanderen
15560.0,t Walletje,50.0,8300.0,Knokke-heist,West-Vlaanderen
4236.0,Edward Verheyestraat,16.0,8300.0,Knokke-Heist,West-Vlaanderen
15567.0,Rue des Tonneliers,1.0,7730.0,Estaimpuis,Hainaut
15568.0,Duistbosstraat ,,3583.0,Paal-Beringen,Limburg
15569.0,Zandstraat ,16.0,9170.0,Sint-Gillis-Waas,Oost-Vlaanderen
15571.0,Chaussée de Bruxelles,70.0,1472.0,Vieux-Genappe,Brabant Wallon
15573.0,Rue D’Edimbourg ,16.0,1050.0,Ixelles ,Bruxelles-Brussel
15575.0,Gelmelstraat,62.0,2320.0,Hoogstraten,Antwerpen
15576.0,Oscar Delghuststraat,60.0,9600.0,Ronse,Oost-Vlaanderen
10072.0,Kroonmolenstraat,8.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
15577.0,Brownfieldlaan ,19.0,2830.0,Willebroek ,Antwerpen
1847.0,Melkerystraat,,8850.0,ARDOOIE,West-Vlaanderen
1898.0,Hof te Bollebeeklaan,9.0,1730.0,MOLLEM,Vlaams-Brabant
2090.0,Birminghamstraat,221.0,1070.0,BRUSSEL,Bruxelles-Brussel
15578.0,Zandvoordstraat,1.0,2800.0,MECHELEN,Antwerpen
1814.0,Keteldijk,,9130.0,BEVEREN,Oost-Vlaanderen
15579.0,GEOSEA,,8400.0,OOSTENDE,West-Vlaanderen
15582.0,Rue De La Seuwe,2.0,6061.0,Montigny sur sambre ,Hainaut
15584.0,Rijvisschestraat ,118.0,9052.0,Zwijnaarde,Oost-Vlaanderen
15585.0,Nieuwendijk,57.0,3582.0,Koersel,Limburg
15586.0,Boulevard Du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel
1790.0,Ilgatlaan,23.0,3500.0,HASSELT,Limburg
15587.0,Boulevard du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel
2082.0,Avenue General Michel,1.0,6000.0,CHARLEROI,Hainaut
2081.0,Boulevard Alfred De Fontaine ,10.0,6000.0,CHARLEROI,Hainaut
11225.0,Boulevard du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel
15588.0,Wiedauwkaai,87.0,9000.0,GENT,Oost-Vlaanderen
15589.0,Chemin du Fond des Coupes,4.0,5150.0,FLOREFFE,Namur
15590.0,Boulevard du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel
15591.0,Rue Christophe Plantin,5.0,2339.0,Gasperich - Luxembourgh,Luxembourg
2151.0,weg naar zwartberg 237 (industrieweg zuid 2045),237.0,3660.0,OPGLABBEEK,Limburg
1780.0,Rijksweg,16.0,2870.0,PUURS,Antwerpen
15592.0,Rue Nisard,6.0,1170.0,BRUSSEL,Bruxelles-Brussel
2409.0,Sportlaan,3.0,8700.0,TIELT,West-Vlaanderen
15593.0,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel
15594.0,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel
15595.0,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel
15596.0,wetstraat,145.0,1000.0,BRUSSEL,Bruxelles-Brussel
15597.0,wetstraat,155.0,1000.0,BRUSSEL,Bruxelles-Brussel
15598.0,Doornlarenhoofdstraat,3.0,1640.0,SINT-GENESIUS-RODE,Vlaams-Brabant
15599.0,etterbeeksesteenweg,70.0,1000.0,BRUSSEL,Bruxelles-Brussel
12641.0,Place de jambilinne de meux,,1030.0,SCHAARBEEK,Bruxelles-Brussel
4988.0,Remylaan,2.0,3018.0,WIJGMAAL,Vlaams-Brabant
9364.0,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel
15600.0,Thier Des Trixhes,99.0,4400.0,flemalle,Liège
12668.0,WETSTRAAT ,155.0,1000.0,BRUSSEL,Bruxelles-Brussel
12669.0,WETSTRAAT,145.0,1000.0,BRUSSEL,Bruxelles-Brussel
15601.0,WETSTRAAT,155.0,1000.0,BRUSSEL,Bruxelles-Brussel
6322.0,Rijksweg,91.0,2870.0,PUURS,Antwerpen
6336.0,Steenweg op Aalst,157.0,1745.0,MAZENZELE,Vlaams-Brabant
6369.0,Nachtegaalstraat,,9320.0,EREMBODEGEM,Oost-Vlaanderen
6445.0,Jozef Stevensstraat,,1000.0,BRUSSEL,Bruxelles-Brussel
6456.0,Centrum Zuid,1073.0,3530.0,HOUTHALEN,Limburg
12710.0,Grimbergsesteenweg,40.0,1850.0,GRIMBERGEN,Vlaams-Brabant
15602.0,Marktstraat ,74.0,8530.0,Harelbeke,Oost-Vlaanderen
15604.0,Rue Des Viviers Au Bois,50.0,7970.0,Beloeil,Hainaut
15605.0,Rue Des Viviers Au Bois,50.0,7970.0,Beloeil,Hainaut
15607.0,Chemin Du Foriest,0.0,1420.0,Braine L alleud,Brabant Wallon
15608.0,Marius Duchéstraat,260.0,1800.0,Vilvoorde,Vlaams-Brabant
15609.0,Marius Duchéstraat,260.0,1800.0,Vilvoorde,Vlaams-Brabant
15610.0,Marius Duchéstraat,260.0,1800.0,Vilvoorde,Vlaams-Brabant
15611.0,Marius Duchéstraat,260.0,1800.0,Vilvoorde,Vlaams-Brabant
15606.0,Chemin Du Foriest,0.0,1420.0,Braine l alleud,Brabant Wallon
15613.0,Rue de l Ecluse,21.0,6000.0,CHARLEROI,Hainaut
6619.0,Rouppeplein,3.0,1000.0,BRUSSEL,Bruxelles-Brussel
6621.0,Doornikstraat,10.0,1000.0,BRUSSEL,Bruxelles-Brussel
6616.0,Sint Martinusplein,8.0,2550.0,KONTICH,Antwerpen
6661.0,G. De Cremerstraat,20.0,2650.0,EDEGEM,Antwerpen
6710.0,Industrielaan,13.0,1740.0,TERNAT,Vlaams-Brabant
7358.0,Papiermolenstraat,103.0,9500.0,GERAARDSBERGEN,Oost-Vlaanderen
15614.0,Rue Charles Demeer ,63.0,1020.0,Bruxelles,Bruxelles-Brussel
15615.0,Slachthuislaan,78.0,2060.0,Antwerpen,Antwerpen
15616.0,POPERINGESTRAAT,24.0,8954.0,WESTOUTER,West-Vlaanderen
15617.0,Beukenlei ,9.0,2960.0,Brecht,Antwerpen
15618.0,Mechelbaan,94.0,2500.0,Koningshooikt ,Antwerpen
15619.0,Noordlaan,33.0,8520.0,Kuurne,West-Vlaanderen
15620.0,Noordlaan,33.0,8520.0,Kuurne,West-Vlaanderen
7338.0,Astridlaan (rechtover Aldi),36.0,9500.0,GERAARDSBERGEN,Oost-Vlaanderen
7359.0,MEERLAAN,25.0,9620.0,ZOTTEGEM,Oost-Vlaanderen
15621.0,Steenweg naar Asse,183.0,1540.0,HERFELINGEN,Vlaams-Brabant
7357.0,Jan De Coomanstraat,35.0,9500.0,GERAARDSBERGEN,Vlaams-Brabant
7339.0,Schillebeekstraat,,9500.0,GERAARDSBERGEN,Vlaams-Brabant
6713.0,SASWEG,,9500.0,GERAARDSBERGEN,Vlaams-Brabant
7350.0,Victor Frisstraat,23.0,9500.0,GERAARDSBERGEN,Vlaams-Brabant
6720.0,HOGE MAUW,460.0,2370.0,ARENDONK,Antwerpen
6721.0,HOGE MAUW,460.0,2370.0,ARENDONK,Antwerpen
6716.0,HOGE MAUW,460.0,2370.0,ARENDONK,Antwerpen
6717.0,HOGE MAUW,460.0,2370.0,ARENDONK,Antwerpen
6714.0,HUISKENS ,11.0,2370.0,ARENDONK,Antwerpen
6715.0,HOGE MAUW,1510.0,2370.0,ARENDONK,Antwerpen
6711.0,Buizemontstraat,70.0,9500.0,GERAARDSBERGEN,Oost-Vlaanderen
6712.0,Baljuwstraat,31.0,9500.0,GERAARDSBERGEN,Oost-Vlaanderen
9183.0,Schouwkensstraat,10.0,2030.0,ANTWERPEN,Antwerpen
7353.0,ZWALMLAAN,3.0,9630.0,MUNKZWALM,Oost-Vlaanderen
7352.0,SCHOOLSTRAAT,4.0,9520.0,SINT-LIEVENS-HOUTEM,Oost-Vlaanderen
7354.0,DE TRAMZATE,9.0,9550.0,HERZELE,Oost-Vlaanderen
7355.0,DE TRAMZATE,9.0,9550.0,HERZELE,Oost-Vlaanderen
15622.0,Lyceumstraat,12.0,9620.0,ZOTTEGEM,Oost-Vlaanderen
7367.0,Europalaan,99.0,2470.0,RETIE,Antwerpen
7574.0,Hoge Mauw,900.0,2370.0,ARENDONK,Antwerpen
7422.0,Geelsebaan,97.0,2460.0,KASTERLEE,Antwerpen
15623.0,Isschot,24.0,2460.0,KASTERLEE,Antwerpen
7573.0,Winkelomseheide,186.0,2440.0,GEEL,Antwerpen
7581.0,Moerenstraat,,2370.0,ARENDONK,Antwerpen
7579.0,Hoge Mauw,860.0,2370.0,ARENDONK,Antwerpen
7580.0,Moerenstraat,89.0,2370.0,ARENDONK,Antwerpen
7578.0,Van Eycklaan,8.0,2370.0,ARENDONK,Antwerpen
15624.0,Ottergemsesteenweg,417.0,9000.0,GENT,Oost-Vlaanderen
3277.0,promenade de l Alma,50.0,1200.0,Woluwé-Saint-Lambert,Bruxelles-Brussel
12731.0,Poederstraat,30.0,2370.0,ARENDONK,Antwerpen
12739.0,Groenstraat,13.0,1930.0,ZAVENTEM,Vlaams-Brabant
12740.0,Hoogstraat,3.0,1930.0,zaventem,Vlaams-Brabant
7612.0,Kleitkalseide,193.0,9990.0,MALDEGEM,Oost-Vlaanderen
7614.0,Jezus-Eiksesteenweg,13.0,1560.0,HOEILAART,Vlaams-Brabant
7714.0,Terbeeksestraat,,2321.0,MEER,Antwerpen
7723.0,Dorp,29.0,9450.0,DENDERHOUTEM,Oost-Vlaanderen
15625.0,Industrieweg,1201.0,3540.0,Herk-de-Stad,Limburg
15626.0,Stoktsestraat,,2300.0,Turnhout,Antwerpen
15632.0,College Saint-Louis Rue Alfred-Magis,20.0,4020.0,LIEGE,Liège
15633.0,Gentseweg,,9120.0,Beveren,Antwerpen
15634.0,Rue Pepin,7.0,5000.0,Namur,Namur
15635.0,Rijselsestraat ,28.0,8500.0,Kortrijk,West-Vlaanderen
15636.0,Vlasstraat ,35.0,3920.0,Lommel,Limburg
15637.0,Bos -en bremdreef ,4.0,2460.0,Kasterlee,Antwerpen
15638.0,Strandweg,6.0,2275.0,Lille,Antwerpen
7724.0,Gentsevaart,21.0,4565.0,Kapellebrug (NE),Antwerpen
12796.0,Koningin Astridlaan,6.0,2830.0,WILLEBROEK,Antwerpen
12828.0,Golflaan,44.0,9830.0,SINT-MARTENS-LATEM,Oost-Vlaanderen
12830.0,Molenborre,27.0,1500.0,HALLE,Vlaams-Brabant
12831.0,Hoge Mauw,250.0,2370.0,ARENDONK,Antwerpen
12832.0,Wouwerstraat,,2480.0,DESSEL,Antwerpen
12833.0,Kasteelstraat,32.0,9660.0,BRAKEL,Oost-Vlaanderen
12834.0,Wielendaalstraat,33.0,9660.0,BRAKEL,Antwerpen
12838.0,Kleinewinkellaan,,1853.0,STROMBEEK-BEVER,Vlaams-Brabant
12875.0,Rue Charles Jaumotte,33.0,1300.0,LIMAL,Brabant Wallon
15639.0,Vorselaarsebaan,60.0,2200.0,Herentals,Antwerpen
12879.0,Rue Paul d’Andrimont,107.0,4630.0,LUIK,Liège
12880.0,Kerkplein,3.0,9667.0,SINT-KORNELIS-HOREBEKE,Oost-Vlaanderen
12881.0,Stene,,9667.0,SINT-KORNELIS-HOREBEKE,Oost-Vlaanderen
12893.0,Orchideeënstraat,10.0,1070.0,ANDERLECHT,Bruxelles-Brussel
12894.0,Ninoofsesteenweg,377.0,1700.0,DILBEEK,Vlaams-Brabant
12899.0,Industrielaan,22.0,2250.0,OLEN,Antwerpen
15640.0,DR.V.Walsplein,30.0,3070.0,KORTENBERG,Vlaams-Brabant
15641.0,Wijngaardstraat,1.0,3070.0,KORTENBERG,Vlaams-Brabant
15642.0,Dorent,38.0,1620.0,DROGENBOS,Vlaams-Brabant
15643.0,Schaarbeekstraat,15.0,9120.0,MELSELE,Oost-Vlaanderen
15644.0,Rue Rosa Luxembourg,,4630.0,SOUMAGNE,Liège
15645.0,Bellestraat,218.0,1790.0,AFFLIGEM,Vlaams-Brabant
15646.0,Poelstraat,,9820.0,MERELBEKE,Oost-Vlaanderen
15647.0,Duitslandstraat,9.0,9140.0,TEMSE,Oost-Vlaanderen
15648.0,Koning ridderdijk,2.0,8434.0,WESTENDE,West-Vlaanderen
15649.0,"Z.I. des Hauts Sarts, 4ème avenue",35.0,4040.0,Herstal,Liège
15650.0,Molenbergstraat,25.0,3400.0,Landen,Vlaams-Brabant
12729.0,Poederstraat,30.0,2370.0,ARENDONK,Antwerpen
15651.0,Kunstdal,5.0,9900.0,EEKLO,Oost-Vlaanderen
15652.0,Luchthavenlaan,24.0,1800.0,VILVOORDE,Vlaams-Brabant
15653.0,Luchthavenlaan,31.0,1800.0,VILVOORDE,Vlaams-Brabant
15654.0,Bredabaan,350.0,2990.0,WUUSTWEZEL,Antwerpen
15655.0,Antwerpsesteenweg,292.0,2390.0,MALLE,Antwerpen
15656.0,Sleidinge-dorp,102.0,9940.0,EVERGEM,Oost-Vlaanderen
15657.0,Bourgondiëstraat,5.0,9700.0,OUDENAARDE,Oost-Vlaanderen
12848.0,Platteberg,11.0,9000.0,GENT,Oost-Vlaanderen
12852.0,Platteberg,11.0,9000.0,GENT,Oost-Vlaanderen
12851.0,Platteberg,11.0,9000.0,GENT,Oost-Vlaanderen
9076.0,Dorpstraat,,9667.0,HOREBEKE,Oost-Vlaanderen
9078.0,Dorpstraat,14.0,9667.0,HOREBEKE,Oost-Vlaanderen
9079.0,Kornelisplein,,9667.0,HOREBEKE,Oost-Vlaanderen
8395.0,Spoorwegstraat,,8200.0,SINT-MICHIELS,West-Vlaanderen
15658.0,Daalstraat,114.0,3690.0,ZUTENDAAL,Limburg
8396.0,D’helst,9.0,9280.0,DENDERBELLE,Oost-Vlaanderen
15659.0,Beukenstraat,1.0,8800.0,ROESELARE,West-Vlaanderen
15660.0,Schoolstraat,33.0,2460.0,Kasterlee,Antwerpen
15661.0,Napelsstraat ,,2000.0,ANTWERPEN,Antwerpen
15662.0,Isabellalei,107.0,2018.0,ANTWERPEN,Antwerpen
15663.0,Schalmei,60.0,2970.0,SCHILDE,Antwerpen
15664.0,Kriekelaarstraat,6.0,2550.0,KONTICH,Antwerpen
15665.0,Bergensesteenweg,69.0,1600.0,SINT-PIETERS-LEEUW,Vlaams-Brabant
15666.0,Werchterplein,21.0,3118.0,WERCHTER,Vlaams-Brabant
15667.0,kapelsesteenweg,80.0,2930.0,BRASSCHAAT,Antwerpen
15668.0,Sluisvijfbaan,11.0,2960.0,BRECHT,Antwerpen
15669.0,Haarkenstraat,,9850.0,LANDEGEM,Oost-Vlaanderen
15670.0,lenen,7.0,9991.0,ADEGEM,Oost-Vlaanderen
15671.0,Schoutlaan,24.0,2180.0,EKEREN,Antwerpen
15198.0,Universiteitsplein ,,2610.0,WILRIJK,Antwerpen
15200.0,Moerelei,99.0,2620.0,WILRIJK,Antwerpen
15672.0,Culliganlaan,,1831.0,DIEGEM,Vlaams-Brabant
15674.0,Culliganlaan,,1831.0,DIEGEM,Vlaams-Brabant
15675.0,Hamsesteenweg,2.0,9200.0,GREMBERGEN,Oost-Vlaanderen
15676.0,Fortsteenweg,1.0,2170.0,MERKSEM,Antwerpen
15201.0,Sint-Bernardsesteenweg,101.0,2020.0,ANTWERPEN,Antwerpen
15204.0,Bredabaan,,2170.0,MERKSEM,Antwerpen
15205.0,Egstraat ,,2491.0,OLMEN,Antwerpen
15678.0,Schautenstraat,258.0,9990.0,MALDEGEM,Oost-Vlaanderen
15679.0,Tervuursevest,101.0,3001.0,HEVERLEE,Vlaams-Brabant
9619.0,Molenstraat,56.0,2270.0,HERENTHOUT,Antwerpen
15680.0,Transfostraat ,,8550.0,ZWEVEGEM,West-Vlaanderen
15681.0,Pannenbakkersstraat,1.0,8552.0,ZWEVEGEM,West-Vlaanderen
12767.0,marelstraat,2.0,8740.0,EGEM,West-Vlaanderen
12768.0,Rue des blés d Or ,1.0,1360.0,Perwez,Brabant Wallon
12769.0,Kloosterstraat ,,2460.0,Lichtaart,Antwerpen
12770.0,Kerkhofstraat,18.0,3670.0,MEEUWEN,Limburg
12771.0,Wagenmakersstraat,23.0,2811.0,LEEST,Antwerpen
12772.0,Boskanst,5.0,2460.0,KASTERLEE,Antwerpen
12773.0,Klaverheide,8.0,2930.0,BRASSCHAAT,Antwerpen
12774.0,Steenweg op Antwerpen ,,2300.0,TURNHOUT,Antwerpen
12775.0,Kerseveldmeers,2.0,1745.0,NIJVERSEEL,Vlaams-Brabant
12776.0,Steenweg op vilvoorde ,,1745.0,DROESHOUT,Vlaams-Brabant
12777.0,Olmendreef,1.0,8660.0,DE PANNE,West-Vlaanderen
12778.0,Diesterstraat,15.0,3980.0,TESSENDERLO,Limburg
12779.0,Sationsstraat,2.0,2590.0,BERLAAR,Antwerpen
12780.0,Astridplein,,2280.0,GROBBENDONK,Antwerpen
12781.0,Nijverheidsstraat,8.0,8630.0,VEURNE,West-Vlaanderen
4993.0,Doorniksesteenweg,226.0,8582.0,AVELGEM,West-Vlaanderen
4994.0,Doorniksesteenweg,226.0,8582.0,AVELGEM,West-Vlaanderen
4995.0,Scheldelaan,6.0,8582.0,AVELGEM,West-Vlaanderen
15682.0,Philipssite,,3001.0,Leuven,Vlaams-Brabant
15683.0,Slachthuisstraat,112.0,2300.0,Turnhout,Antwerpen
15685.0,Industrielaan,5.0,8790.0,Waregem,West-Vlaanderen
15686.0,Rue Pepinster,76.0,4800.0,Ensival,Liège
15687.0,President Kennedypark,,8500.0,KORTRIJK,West-Vlaanderen
15688.0,Mollenstraat,14.0,2260.0,WESTERLO,Antwerpen
15689.0,Voortkapelseweg,102.0,2200.0,HERENTALS,Antwerpen
15690.0,Molenbaan,54.0,1785.0,MERCHTEM,Vlaams-Brabant
15691.0,Onze-lieve-vrouwstraat,25.0,2600.0,BERCHEM,Antwerpen
15692.0,Willem Van Laarstraat,,2600.0,BERCHEM,Antwerpen
15693.0,Noppenstraat ,1.0,3740.0,Bilzen,Limburg
15694.0,Martenslindestraat,,3742.0,Bilzen,Limburg
15695.0,Boslaan,2.0,2460.0,Kasterlee,Antwerpen
15696.0,Accounts Payable,233.0,7010.0,Shape,Hainaut
15697.0,Accounts Payable Building,233.0,7010.0,Shape,Hainaut
15698.0,Accounts Payable Building,233.0,7010.0,Shape,Hainaut
15699.0,Accounts Payable Building,233.0,7010.0,Shape,Hainaut
15700.0,Accounts Payable Building,233.0,7010.0,Shape,Hainaut
15701.0,Accounts Payable Building,233.0,7010.0,Shape,Hainaut
15702.0,Accounts Payable  Building ,,7010.0,Shape,Hainaut
15703.0,Parc du Cinquantenaire ,11.0,1000.0,Bruxelles,Bruxelles-Brussel
15704.0,Lambroekstraat,50.0,9230.0,WETTEREN,Oost-Vlaanderen
15706.0,Route Millitaire ,134.0,4632.0,Cerexhe-Heuseux,Liège
15708.0,Poederleesteenweg,67.0,2460.0,Lichtaart (Kasterlee),Antwerpen
15710.0,Mgr. Cardijnstraat,39.0,2460.0,Kasterlee,Antwerpen
15711.0,Allée de Hêtres,27.0,6680.0,Sainte - Ode,Luxembourg
15712.0,rue du 8 Septembre,41.0,6767.0,DAMPICOURT,Luxembourg
12981.0,Tolhuisstraat,12.0,2040.0,LILLO,Antwerpen
12983.0,M.Dequeeckerplein,1.0,2100.0,DEURNE,Antwerpen
15713.0,Emiel Vloorsstraat,,2020.0,ANTWERPEN,Antwerpen
15716.0,Grote Doelstraat,,2820.0,Bonheiden,Antwerpen
15717.0,Monsieur Heylenstraat,22.0,2460.0,Kasterlee,Antwerpen
15718.0,Blokellestraat,,8550.0,ZWEVEGEM,West-Vlaanderen
15719.0,Joseph possozplein,40.0,1500.0,HALLE,Vlaams-Brabant
15720.0,Stationstraat,301.0,1700.0,DILBEEK,Vlaams-Brabant
15721.0,Kloosterstraat,1.0,2220.0,HEIST-OP-DEN-BERG,Antwerpen
15722.0,Zuiderdijk,2.0,9230.0,WETTEREN,Oost-Vlaanderen
15723.0,brusselsesteenweg,191.0,1730.0,ASSE,Vlaams-Brabant
9978.0,Van Steenestraat,10.0,8300.0,KNOKKE,West-Vlaanderen
9977.0,Van Steenestraat,10.0,8300.0,KNOKKE,West-Vlaanderen
15724.0,Spoorwegstraat,12.0,8200.0,BRUGGE,West-Vlaanderen
15725.0,Biekorfstraat,72.0,2060.0,ANTWERPEN,Antwerpen
15726.0,Legeweg ,,8020.0,Oostkamp,West-Vlaanderen
15728.0,Meerstraat,5.0,8790.0,WAREGEM,Oost-Vlaanderen
15729.0,Zwart Goor,1.0,2330.0,MERKSPLAS,Antwerpen
15730.0,Prins Boudewijnlaan,41.0,2550.0,KONTICH,Antwerpen
15731.0,Oude Brusselsestraat,10.0,2800.0,MECHELEN,Antwerpen
15732.0,Waaibergstraat 5,5.0,3300.0,TIENEN,Vlaams-Brabant
15733.0,Reizigersstraat,61.0,3300.0,TIENEN,Vlaams-Brabant
15734.0,Sint-Jorisplein ,20.0,3300.0,TIENEN,Vlaams-Brabant
15735.0,Oudebaan,14.0,3071.0,ERPS-KWERPS,Vlaams-Brabant
15736.0,Dorpsstraat,177.0,3078.0,MEERBEEK,Vlaams-Brabant
15737.0,Gemeentehuisstraat,11.0,3078.0,EVERBERG,Vlaams-Brabant
15738.0,Verhaegenstraat,28.0,3220.0,HOLSBEEK,Vlaams-Brabant
15739.0,Industrielaan,20.0,9320.0,EREMBODEGEM,Oost-Vlaanderen
