id,address,number,municipality,latitude,longitude,postal_code,province
13.0,Blvd. Fr. Roosevelt,24,SOIGNIES,,,7060.0,Hainaut
70.0,Ch. De Wégimont,76,Ayeneux,,,4630.0,Liège
71.0,Place Saint - Lambert,0,Liège,50.7507212,5.9339674,4020.0,Liège
72.0,Rue du Doyard,0,Lierneux,50.2850428,5.7859495,4990.0,Liège
73.0,Fond Saint Servais,0,Liège,50.6467651,5.5709867,4000.0,Liège
74.0,Rue des Prémontrès,12,Liège,50.6380469,5.5740461,4020.0,Liège
75.0,Route de Bastogne,1,Harzé,,,4920.0,Liège
76.0,Rue du Parc,1,Jehay,50.57723315,5.3230382796615805,4540.0,Liège
77.0,Blvd. De la Constitution,19,Liège,,,4020.0,Liège
78.0,Place de la République française ,0,Liège,50.6432881,5.5721065,4000.0,Liège
79.0,Rue Darchis,33,Liège,50.63699855,5.565328490517242,4020.0,Liège
86.0,Schumanplein,11,Brussel,50.8428283,4.3844261,1040.0,Bruxelles-Brussel
87.0,Uitbreidingstraat,0,Berchem,51.2033155,4.4367162,2600.0,Antwerpen
95.0,Peperstraat,2,TIENEN,50.8064589,4.937612,3300.0,Vlaams-Brabant
96.0,Graafschap - Jettelaan,2,Brussel,50.8830136,4.3331888,1090.0,Bruxelles-Brussel
97.0,Sint-Pieterskerstraat,0,Brussel,,,1090.0,Bruxelles-Brussel
98.0,Wemmelsestweg,100,Brussel,,,1090.0,Bruxelles-Brussel
100.0,Rue Pietro Ferrero,5,ARLON,49.6747283,5.8190149,6700.0,Luxembourg
101.0,Tweestationsstraat,80,Brussel,50.831942299999994,4.328980253636651,1070.0,Bruxelles-Brussel
102.0,Nieuwe Weg ,1,ZWIJNDRECHT,51.23432845000001,4.320172570867044,2070.0,Antwerpen
111.0,Hermeslaan,2,MachelenBt),,,1831.0,Vlaams-Brabant
115.0,Gemeenteplein,1,Voeren  s Gravenvoeren,50.759496850000005,5.759718511368475,3798.0,Limburg
116.0,Remersdaal-Dorp,1,Remersdaal,50.731173,5.880948698706895,3791.0,Limburg
117.0,Sint-Pieterstraat ,20,Sint-Pieters-Voeren,50.73746745,5.823412607364022,3792.0,Limburg
118.0,Kerkplein,1,Moelingen,50.7570557,5.7106173,3790.0,Limburg
119.0,Gieveldstraat,0,Teuven,50.7572118,5.8788335,3793.0,Limburg
120.0,Kerkstraat,1,VOEREN,50.74940645,5.812551332425043,3790.0,Limburg
167.0,Vanhalstraat,1,Halle,,,1500.0,Vlaams-Brabant
170.0,Brikkenovenstraat,48,Genk,50.97965045,5.472422009968787,3600.0,Limburg
214.0,Rue de l église,0,Bruxelles,50.7442536,4.3487694,1150.0,Bruxelles-Brussel
218.0,Cours des mineurs,0,Liège,,,4000.0,Liège
219.0,Rue des Croisiers,15,Liège,50.6399547,5.5756611,4000.0,Liège
220.0,Rue de l école technique ,0,Herstal,50.671444,5.6407524,4040.0,Liège
221.0,Rue de Wallonie,30,Bierset,,,4460.0,Liège
222.0,Rue Paul d Andrimont,24,Micheroux,50.62311975,5.7113776166050085,4630.0,Liège
223.0,Bd. Léon Philippet,83,Liège,50.65176945,5.557592916525259,4000.0,Liège
224.0,Rue du Commerce,14,Seraing,50.6129088,5.507468721605432,4100.0,Liège
225.0,Rue Peetermans,80,Seraing,50.610863699999996,5.50976586916461,4100.0,Liège
226.0,Rue J. Stassart,15,Crisnée,,,4367.0,Liège
227.0,Route de Dinant,119,Liège,,,4020.0,Liège
228.0,Rue de Huy,123,Waremme,50.6870991,5.250619057379783,4300.0,Liège
229.0,Rue de Sélys,35,Waremme,50.69256235,5.245321200000003,4300.0,Liège
230.0,Rue St. Pierre,48,Huy,50.523112499999996,5.236833411646686,4500.0,Liège
231.0,Avenue Delchambre,6,Huy,50.52185595,5.2416891718267635,4500.0,Liège
232.0,Rue Lambert Marlet,23,Liège,50.68651545,5.721879357577733,4020.0,Liège
233.0,Rue Aux Laines,69,Verviers,50.5894074,5.852703571130546,4800.0,Liège
234.0,Rue av. Peltzer,40,Liège,,,4020.0,Liège
235.0,Route du Canada,157,La Reid,,,4910.0,Liège
238.0,Route de Botrange,131,Robertville,50.4866857,6.1096848,4950.0,Liège
239.0,Grand Route,317,,,,4400.0,Liège
240.0,Avenue Montesquieu,6,Jemeppe-sur-Meuse,50.620001099999996,5.51615631258023,4101.0,Liège
242.0,Rue Grand Puits,0,Herstal,50.671284,5.6391696,4040.0,Liège
259.0,Rue de la Bouviere,1,Vieuxville,,,4190.0,Liège
275.0,Da Vincilaan,0,Zaventem,50.8943786,4.4649361,1930.0,Vlaams-Brabant
277.0,Adriaan Brouwerstraat,24,Antwerpen,51.22736125,4.404384087968529,2000.0,Antwerpen
282.0,Kempenarestraat,53,Sint-Katelijne-Waver,51.0636565,4.519447,2860.0,Antwerpen
310.0,Koninginnelaan,1,Oostende,51.1875814,2.8184146,8400.0,West-Vlaanderen
311.0,Northlaan,13,Oostende,51.21729285,2.8880359339808908,8400.0,West-Vlaanderen
312.0,Kursaal - Oosthelling,12,Oostende,51.2319344,2.9129821,8400.0,West-Vlaanderen
313.0,Leopold Van Tyghemlaan,62,Oostende,51.2168001,2.88742952451928,8400.0,West-Vlaanderen
315.0,Wetstraat,23,Brussel,50.8451496,4.3698932,1040.0,Bruxelles-Brussel
316.0,Grotesteenweg - Noord,9,Gent,51.012545,3.7043874,9052.0,Oost-Vlaanderen
317.0,Kunstlaan,16,Hasselt,50.92718885,5.347100711770562,3500.0,Limburg
318.0,Interleuvenlaan ,58,Leuven,50.8484783,4.7382828243570945,3001.0,Vlaams-Brabant
319.0,Sint-Katelijnestraat ,154,Mechelen,51.0340562,4.4755927,2800.0,Antwerpen
320.0,Hof ter Weze,1,Roeselare,50.9237263,3.118304287932773,8800.0,West-Vlaanderen
321.0,Patersstraat,100,Turnhout,51.3269454,4.950121494714731,2300.0,Antwerpen
323.0,Interleuven,58,Leuven,50.8484783,4.7382828243570945,3001.0,Vlaams-Brabant
328.0, Ingelmunstersteenweg,11,Meulebeke,50.9440929,3.2786774659775335,8760.0,West-Vlaanderen
335.0,Chaussée de Haecht,1405,Bruxelles,50.883951800000006,4.419212969520693,1130.0,Bruxelles-Brussel
341.0,Avenue du Bois St. Jean,21,Liège,50.5770359,5.5539547,4000.0,Liège
344.0,Keienpoelweg,6,Tienen,50.7949048,4.98838,3300.0,Vlaams-Brabant
346.0,Avenue de Gaulle,2,Tournai,50.6061713,3.3793703,7500.0,Hainaut
349.0,Haven 1968 Sint Annalaan ,1,Kallo,,,9130.0,Oost-Vlaanderen
354.0,Bld Leopold II,44,Bruxelles,,,1080.0,Bruxelles-Brussel
355.0,Adolphe Lavallée,1,Bruxelles,50.8584271,4.3445946,1080.0,Bruxelles-Brussel
356.0,Bld. Du jardin Botanique,0,Bruxelles,,,1000.0,Bruxelles-Brussel
357.0,Ch. St - Joseph,4,Braine-le-Château,50.6707079,4.3067929204213256,1440.0,Brabant Wallon
358.0,Rue des boignées,13,Wauthier-Braine,50.6783508,4.3004488,1440.0,Brabant Wallon
359.0,Rue de l institut,8,Jumet,50.4437135,4.409503595758576,6040.0,Hainaut
360.0,Rue de Bricgniot,196,Saint-Servais,50.485009250000004,4.826388684523813,5002.0,Namur
361.0,Rue sur les bois,113,Fraipont,50.5528066,5.747468,4870.0,Liège
362.0,Rue de l Hydrion 108l,108,Arlon,49.6856069,5.7941295,6700.0,Luxembourg
364.0,Place des Sports,3,Louvain-la-Neuve,50.67011705,4.601755317229154,1348.0,Brabant Wallon
365.0,Rue de la Marlette,3,Seneffe,50.5065501,4.2715661,7180.0,Hainaut
366.0,Av. de la Sapinette,3,Mons,50.46754115,3.940101051052837,7000.0,Hainaut
367.0,Av. du Lac ,56,Antoing,50.542331000000004,3.4483262963903325,7640.0,Hainaut
368.0,Av. Amédée Hesse,41,Spa,50.497115550000004,5.885357653272109,4900.0,Liège
369.0,Ile de Campana,0,Grivegnée,,,4030.0,Liège
370.0,Allée des Sports,63,Liège,50.5767619,5.5675659,4000.0,Liège
371.0,Allée du Stade,3,Jambes,50.457457950000006,4.875339109536835,5100.0,Namur
372.0,Rue Chéravoie,2,Neufchâteau,,,6840.0,Luxembourg
373.0,Site de l Eau d Heure,4,Froidchapelle,,,6440.0,Hainaut
374.0,Allée des Sports,12,Loverval,50.3709779,4.4722366,6280.0,Hainaut
375.0,Rue du Liry,21,Chiny,49.7379191,5.3461155,6810.0,Luxembourg
376.0,Chée de Wavre,2057,Bruxelles,,,1160.0,Bruxelles-Brussel
377.0,Av. Mounier,87,Bruxelles,50.8510607,4.4586135306356836,1200.0,Bruxelles-Brussel
378.0,Rue des Grives,53,Bruxelles,50.8156416,4.2988092,1070.0,Bruxelles-Brussel
379.0,Omer Vanaudenhovelaan,48,Diest,50.9827788,5.0606775,3290.0,Vlaams-Brabant
380.0,Fabriekstraat,0,Tessenderlo,,,3980.0,Limburg
381.0,Pastorijstraat ,118,Tienen,50.803547949999995,4.953689121857783,3300.0,Vlaams-Brabant
383.0,Brand Whitlocklaan,165,Brussel,50.844450800000004,4.404375173662215,1200.0,Bruxelles-Brussel
384.0,Gobelinstraat,3,Oudenaarde,50.848014649999996,3.603508673334252,9700.0,Oost-Vlaanderen
385.0,Kolonel Begaultlaan ,15,Wilsele,50.8922965,4.7059281,3012.0,Vlaams-Brabant
387.0,Beeldhouwkunstlaan,0,Dilbeek,50.8421038,4.2805432,1700.0,Vlaams-Brabant
389.0,Kapelstraat,100,Sint-Niklaas,51.15326385,4.153538218494281,9100.0,Oost-Vlaanderen
390.0,Vierwegstraat,194,Roeselare,50.9504247,3.150305,8800.0,West-Vlaanderen
396.0,Paderstraat ,158,Nieuwpoort,,,8620.0,West-Vlaanderen
398.0,Haarlebeek,3,Lille,51.2812474,4.831571119776004,2275.0,Antwerpen
399.0,Pedro Colomalaan,25,Bornem,51.08715575,4.262119157411085,2880.0,Antwerpen
403.0,Parc Industriel Zone A,0,Ghlin,,,7011.0,Hainaut
404.0,Wiemesmeerstraat ,105,Genk,50.9700865,5.555985759358585,3600.0,Limburg
407.0,Schurhovenveld ,4820,Sint-Truiden,,,3800.0,Limburg
409.0,Vlasland,4,Westerlo,51.0956788,4.872052207977313,2260.0,Antwerpen
411.0,Vlieghavenlaan,50,Keerbergen,51.0030024,4.668763229170685,3140.0,Vlaams-Brabant
414.0,Slachthuislaan,74,Antwerpen,51.2289255,4.4378719325387195,2060.0,Antwerpen
415.0,Elzen,145,Lommel,51.2556654,5.314086,3920.0,Limburg
417.0,Arianelaan,5,Brussel,50.8571949,4.4301756,1200.0,Bruxelles-Brussel
418.0,Stift,2,Bree,51.1430219,5.594926385310016,3960.0,Limburg
419.0,Katjeswilgenlaan ,0,Kessel-Lo,50.8936287,4.7184937,3010.0,Vlaams-Brabant
420.0,Weerstandlaan,24,Hoboken,51.1863736,4.3713563,2660.0,Antwerpen
421.0,Citadelpark ,0,Gent,,,9000.0,Oost-Vlaanderen
422.0,Citadelpark ,0,Gent,,,9000.0,Oost-Vlaanderen
423.0,Citadelpark ,0,Gent,,,9000.0,Oost-Vlaanderen
424.0,Citadelpark ,0,Gent,,,9000.0,Oost-Vlaanderen
425.0,Citadelpark ,0,Gent,,,9000.0,Oost-Vlaanderen
427.0,Tervuursevest,101,Heverlee,50.869626,4.692377077060362,3001.0,Vlaams-Brabant
428.0,Speiestraat,32,Wervik,50.7785415,3.0470703938322394,8940.0,West-Vlaanderen
429.0,Place des sports,1,Louvain-la-Neuve,50.67009,4.599908,1348.0,Brabant Wallon
430.0,Rue du Castinia,0,Louvain-la-Neuve,50.6703453,4.6051266,1348.0,Brabant Wallon
431.0,Liersestwg.,4,Mechelen,51.0355255,4.48328116001429,2800.0,Antwerpen
434.0,Route St - Hubert,1,Recogne,,,6800.0,Luxembourg
436.0,Vaartstraat,60,Wielsbeke,50.90489015,3.336051723028492,8710.0,West-Vlaanderen
437.0,Ooigemstraat,12,Wielsbeke,50.9011314,3.3535423,8710.0,West-Vlaanderen
438.0,Westerring,15,Oudenaarde,50.8588932,3.5969294,9700.0,Oost-Vlaanderen
445.0,Nazarethsesteenweg,77,Astene,50.97585665,3.5699439811101574,9800.0,Oost-Vlaanderen
450.0,Lamorinierestraat,0,Antwerpen,51.206753,4.4231305,2018.0,Antwerpen
451.0,Riderveldlaan,5,Antwerpen,,,2018.0,Antwerpen
452.0,Nijverheidslaan,7,Aarschot,50.99230715,4.82628011219604,3200.0,Vlaams-Brabant
453.0,Nijverheidslaan,7,Aarschot,50.99230715,4.82628011219604,3200.0,Vlaams-Brabant
454.0,Nijverheidslaan,0,Aarschot,50.9914036,4.8226847,3200.0,Vlaams-Brabant
455.0,Schaliehoevestraat ,12,Heist-Op-Den-Berg,51.0564627,4.69937549876453,2220.0,Antwerpen
456.0,Nijverheidslaan,7,Aarschot,50.99230715,4.82628011219604,3200.0,Vlaams-Brabant
457.0,Cipaalstraat ,8,Geel,,,2440.0,Antwerpen
458.0,Erperheidestraat,2,Peer,51.12753205,5.50596740589925,3990.0,Limburg
459.0,Koldamstraat,9,Hoeilaart,50.76849595,4.477349302984406,1560.0,Vlaams-Brabant
460.0,Nekkerspoelstraat,199,Mechelen,51.0321215,4.4977788499999996,2800.0,Antwerpen
461.0,Kruisstraat,54,Tremelo,50.99459325,4.7004327925,3120.0,Vlaams-Brabant
466.0,Av. de Burlet,4,Nivelles,50.6021621,4.334147927342322,1400.0,Brabant Wallon
468.0,Zeypestraat,26,Kampenhout,50.953268,4.5613894,1910.0,Vlaams-Brabant
469.0,Bergtorfbroeklaan,0,Kampenhout,,,1910.0,Vlaams-Brabant
470.0,Kerkstraat,34,Kampenhout,50.9413012,4.548097933748046,1910.0,Vlaams-Brabant
471.0,Steenweg op Zevendonk ,18,Turnhout,51.3084446,4.9479040730835955,2300.0,Antwerpen
472.0,Uilenbaan,15,Wommelgem,51.21313845,4.502395060372304,2160.0,Antwerpen
473.0,Reep,1,Gent,51.16995285,3.862265646006946,9000.0,Oost-Vlaanderen
474.0,Vlamingenstraat,83,Leuven,50.87427295,4.7017900856514245,3000.0,Vlaams-Brabant
475.0,Steenweg op Tielen ,51,Turnhout,51.302445649999996,4.934570430596919,2300.0,Antwerpen
476.0,Cathilleweg t,38,Jabbeke,,,8490.0,West-Vlaanderen
477.0,Sarkoheemstraa,2,Jabbeke,,,8490.0,West-Vlaanderen
478.0,Oude Dorpweg,58,Jabbeke,,,8490.0,West-Vlaanderen
479.0,Eernegemweg  ,0,Jabbeke,51.167244,3.1156224,8490.0,West-Vlaanderen
480.0,Dorpsstraat,0,Jabbeke,51.1825818,3.0927665,8490.0,West-Vlaanderen
485.0,Parklaan ,0,Turnhout,51.3125665,4.9296519,2300.0,Antwerpen
488.0,Motstraat,32,Mechelen,51.013316700000004,4.48957311552509,2800.0,Antwerpen
489.0,Zeutestraat ,5,Mechelen,51.0102464,4.492278993573114,2800.0,Antwerpen
490.0,Rue de Chassart,38,Marbais,50.5398908,4.5323581,1495.0,Brabant Wallon
491.0,Squaire Marie-Curie,40,Bruxelles,,,1070.0,Bruxelles-Brussel
492.0,Rue Osseghem,53,Bruxelles,50.8551889,4.320073,1080.0,Bruxelles-Brussel
493.0,Industriepark Nederwest Oost,0,Meerbeke,,,9400.0,Oost-Vlaanderen
494.0,Broekaai ,13,Zellik,,,1731.0,Vlaams-Brabant
495.0,AVenue Herman Debroux,42,Bruxelles,,,1160.0,Bruxelles-Brussel
496.0,Rue des Pieds d Alouettes,12,Naninne,,,5100.0,Namur
498.0,Laarstraat,16,Wilrijk,51.17400295,4.395629734141381,2610.0,Antwerpen
500.0,Route de Glons,1,Paifve,50.73204825,5.525322494324067,4452.0,Liège
507.0,Boomsestwg,957,,,,,
509.0,Nieuwevaart,51,Gent,51.068768399999996,3.722430959575476,9000.0,Oost-Vlaanderen
510.0,Allée du Bol d Air,13,Angleur,,,4317.0,Liège
517.0,Nijverheidsstraat,7,Westerlo,51.13388395,4.931680015716093,2260.0,Antwerpen
518.0,Boomsestweg,957,Wilrijk,,,2610.0,Antwerpen
519.0,Ingberthoeveweg ,7,Aartselaar,51.1492895,4.399614895611817,2630.0,Antwerpen
520.0,Boomsestwg.,957,Wilrijk,51.151309049999995,4.383681652111386,2610.0,Antwerpen
521.0,Boomsestwg. ,957,Wilrijk,51.151309049999995,4.383681652111386,2610.0,Antwerpen
525.0,Weg nr. Bre,2,Opglabbeek,,,3660.0,Limburg
526.0,Klaproosstraat ,12,Beerse,51.3260368,4.8659607344631794,2340.0,Antwerpen
530.0,Herbesthalerstrasse,325,Eupen,50.6484679,6.004044765921787,4700.0,Liège
531.0,Bld. Du Souverain,25,Bruxelles,,,1170.0,Bruxelles-Brussel
532.0,Grotesteenweg,214,Berchem,51.1932989,4.422431873109934,2600.0,Antwerpen
533.0,Rue du Trône ,1,Bruxelles,50.8395115,4.365782,1000.0,Bruxelles-Brussel
534.0,Av. Marcel Thiry,208,Bruxelles,50.8577304,4.4328716,1200.0,Bruxelles-Brussel
535.0,Site Philips - Ubicenter,208,Leuven,,,3000.0,Vlaams-Brabant
536.0,Grote Steenweg ,214,Berchem,51.1932989,4.422431873109934,2600.0,Antwerpen
537.0,Oktrooiplein ,1,Gent,51.0577077,3.7394092,9000.0,Oost-Vlaanderen
538.0,Rue Joffre ,12,Liège,50.6444916,5.5724981,4000.0,Liège
539.0,Blvd. Audent,0,Liège,,,4000.0,Liège
540.0,Rue d Othée,214,Alleur,50.6645071,5.5330315,4432.0,Liège
542.0,Ch. de mariemon,100,Morlanwelz,,,7140.0,Hainaut
543.0,Rue Ducale,1,Bruxelles,50.8421512,4.3655577640453265,1000.0,Bruxelles-Brussel
545.0,Av. de la Couronne,6,Bruxelles,50.8327735,4.3757608720581604,1050.0,Bruxelles-Brussel
550.0,Leuvensesteenweg ,5,Tervuren,50.8375891,4.5405567,3080.0,Vlaams-Brabant
564.0,Boechhoutlaan,55,Strombeek-Bever,,,1853.0,Vlaams-Brabant
565.0,Temselaan,100,Strombeek-Bever,50.905053949999996,4.343029346915894,1853.0,Vlaams-Brabant
566.0,Rue Maestricht,0,Battice,50.6489969,5.8195267,4651.0,Liège
568.0,Nijverheidsstraat,9,OEVEL,51.1343083,4.930470800796512,2260.0,Antwerpen
569.0,Lieven Bauwensstraa,16,Brugge,,,8200.0,West-Vlaanderen
570.0,Wilrijkstraat,8,Edegem,51.1593592,4.412607,2650.0,Antwerpen
571.0,Schiepse Bo,4,Genk,,,3600.0,Limburg
572.0,Boomkensstraat,303,Hasselt,50.91851005,5.325716373661973,3500.0,Limburg
573.0,Grote Markt,0,Ieper,50.851210050000006,2.8862186600536095,8900.0,West-Vlaanderen
574.0,Leopold III-laan,0,Ieper,50.8434466,2.8940748,8900.0,West-Vlaanderen
575.0,Laarbeeklaan,105,Brussel,50.88607845,4.305620692118104,1090.0,Bruxelles-Brussel
576.0,Herestraat,19,Leuven,50.8778832,4.682339450000001,3000.0,Vlaams-Brabant
577.0,Motstraat,40,Mechelen,51.01366965,4.49089833693742,2800.0,Antwerpen
578.0,Dirk Martensstraat,11,Sint-Andries,51.210705899999994,3.1974097433427,8200.0,West-Vlaanderen
580.0,A. Van Dijckstraat,10,Turnhout,,,2300.0,Antwerpen
581.0,Rue De La Carbo,0,Tertre,50.4763975,3.8158127,7333.0,Hainaut
582.0,Rue De La Carbo,0,Tertre,50.4763975,3.8158127,7333.0,Hainaut
583.0,Chaussée du Tubize ,297,Braine-l Alleud,,,1420.0,Brabant Wallon
585.0,Boulevard Industriel,96,Mouscron,50.7511943,3.2619558,7700.0,Hainaut
586.0,Rue de l Industrie,44,Bruxelles,50.844113,4.3705805790868455,1040.0,Bruxelles-Brussel
587.0,Rue Royale ,100,Bruxelles,50.8482839,4.3630102,1000.0,Bruxelles-Brussel
588.0,Rue de la Papeterie,0,Virton,49.5561559,5.5108149,6760.0,Luxembourg
592.0,Avenue de la Joyeuse Entrée,0,Bruxelles,50.8404416,4.3852605,1040.0,Bruxelles-Brussel
594.0,Dorpsstraat,15,Neerpelt,,,3910.0,Limburg
595.0,Toekomstlaan,0,Neerpelt,51.2326799,5.424807,3910.0,Limburg
596.0,Grote Heide ,14,Neerpelt,51.247090400000005,5.439399310029085,3910.0,Limburg
597.0,Herent,139,Neerpelt,51.2028448,5.449227675095511,3910.0,Limburg
601.0,Rue de Trèves ,82,Bruxelles,50.841875200000004,4.374467493180811,1040.0,Bruxelles-Brussel
605.0,Av. Salomé,2,Bruxelles,50.8310396,4.4570971409028,1150.0,Bruxelles-Brussel
606.0,Groot Begijnhof,14,Leuven,50.800748,4.941521684803526,3000.0,Vlaams-Brabant
607.0,Ottergemsesteenweg,413,Gent,51.0263121,3.7338967,9000.0,Oost-Vlaanderen
608.0,Albrechtlaan,117,Aalst,50.94035705,4.054575169768049,9300.0,Oost-Vlaanderen
609.0,Zone Industrielle C ,0,Feluy,,,7181.0,Hainaut
610.0,Rue de l Industrie ,4,Nivelles,50.70609415,4.594859444690621,1400.0,Brabant Wallon
612.0,St. Pietersnieuwstraat ,23,Gent,51.04758225,3.727953431540925,9000.0,Oost-Vlaanderen
613.0,St. Pietersnieuwstraat ,23,Gent,51.04758225,3.727953431540925,9000.0,Oost-Vlaanderen
614.0,Boulevard de la Woluwe,58,Bruxelles,50.84097985,4.436207409036037,1200.0,Bruxelles-Brussel
615.0,Bomastraat,10,Gent,51.0616394,3.7317438,9000.0,Oost-Vlaanderen
616.0,Belgiëlei,34,Antwerpen,51.2089342,4.4202403072841,2018.0,Antwerpen
617.0,Havenlaan,7,Tessenderlo,51.06768805,5.162605334039879,3980.0,Limburg
620.0,Rue de la Providence ,114,Marchienne-au-Pont,50.4131062,4.4020852987343595,6030.0,Hainaut
621.0,Place de l Accueil,10,Louvain-la-Neuve,50.6708713,4.6168977,1348.0,Brabant Wallon
623.0,Weiveldlaan,19,Zaventem,50.871434,4.4918865,1930.0,Vlaams-Brabant
624.0,Désiré Delcroixstraat,0,Deinze,50.9852111,3.5387223,9800.0,Oost-Vlaanderen
627.0,Rue G. D Orange,168,Seraing,,,4100.0,Liège
629.0,Onder den toren  ,5,Mechelen,51.0277644,4.4768633,2800.0,Antwerpen
630.0,Quai de Willebroeck,35,Bruxelles,50.8631621,4.3522683,1000.0,Bruxelles-Brussel
631.0,Koning Albert I  laan  ,8,Brugge,51.1971527,3.2139543,8200.0,West-Vlaanderen
632.0,Boudewijnstraat,4,Grobbendonk,51.19016585,4.73807909969659,2280.0,Antwerpen
633.0,Molendreef ,8,Grobbendonk,51.1639876,4.7450867,2280.0,Antwerpen
729.0,Boulevard Roi Albert II ,0,Bruxelles,50.8613337,4.3576315,1210.0,Bruxelles-Brussel
730.0,Karmelietenstraat,15,Bruxelles,50.8404768,4.3584968,1000.0,Bruxelles-Brussel
731.0,Kleine Zavel ,8,Brussel,50.8390394,4.3569227,1000.0,Bruxelles-Brussel
732.0,Karmelietenstraat,0,Brussel,50.8401679,4.3585436,1000.0,Bruxelles-Brussel
733.0,Place de l Université ,1,Louvain-la-Neuve,50.6698,4.616066,1348.0,Brabant Wallon
734.0,Daelemveld ,1002,Herk-de-Stad,50.94684425,5.164921200301194,3540.0,Limburg
735.0,Avenue Charles Thielemans,93,Bruxelles,50.8374107,4.4277342,1150.0,Bruxelles-Brussel
739.0,Kallo 3 ,3,Kallo,57.6231293,11.7806416,9130.0,Oost-Vlaanderen
740.0,Nijverheidsstraat,15,Oevel,51.1368856,4.921727687929893,2260.0,Antwerpen
741.0,Nijverheidsstraat,15,OEVEL,51.1368856,4.921727687929893,2260.0,Antwerpen
742.0,Onkerzelestraat,280,Geraardsbergen,50.7774215,3.9012543,9500.0,Oost-Vlaanderen
744.0,Parc Industriel,0,Waremme,50.6890793,5.2853512,4300.0,Liège
745.0,Chaussée Romaine,176,WAREMME,50.6927667,5.2681961,4300.0,Liège
746.0,Stadsplein,1,Genk,50.9653468,5.494804821760479,3600.0,Limburg
747.0,Markt Z/N ,0,Tessenderlo,,,3980.0,Limburg
748.0,p.a. Markt,21,Deinze,,,9800.0,Oost-Vlaanderen
749.0,Avenue de l Industrie,1,Tihange,50.532132399999995,5.272896791381523,4500.0,Liège
750.0,Avenue de l industrie ,1,Tihange,50.532132399999995,5.272896791381523,4500.0,Liège
751.0,Avenue de l Industrie ,1,Tihange,50.532132399999995,5.272896791381523,4500.0,Liège
752.0,Av. De L Industrie,1,Tihange,50.532132399999995,5.272896791381523,4500.0,Liège
753.0,Avenue de l Industrie ,1,Tihange,50.532132399999995,5.272896791381523,4500.0,Liège
754.0,Avenue de l Industrie,1,Tihange,50.532132399999995,5.272896791381523,4500.0,Liège
755.0,Avenue de l Industrie,1,Tihange,50.532132399999995,5.272896791381523,4500.0,Liège
757.0,Leonardo Da Vincilaan,4,Diegem,50.8921785,4.4608919,1831.0,Vlaams-Brabant
758.0,Chaussée de Mons,0,Seneffe,50.5172585,4.2477816,7180.0,Hainaut
759.0,Waalstraat,18,Zulte,50.9160371,3.4558025,9870.0,Oost-Vlaanderen
762.0,Rue du Travail 63,63,Mons,,,7000.0,Hainaut
769.0,Avenue Louise 480 ,480,Bruxelles,50.8171126,4.3720834,1050.0,Bruxelles-Brussel
777.0,Sporthalstraat,12,Tienen,50.81892,4.9456346,3300.0,Vlaams-Brabant
778.0,Reizegersstraat,81,TIENEN,,,3300.0,Vlaams-Brabant
779.0,Rue Laid Burniat,5,Louvain-la-Neuve,50.6663428,4.6367091,1348.0,Brabant Wallon
781.0,Rue du Panorama,57,Stembert,50.5895802,5.8842918,4801.0,Liège
782.0,Rue du Châtelet,266,MARCHIENNE-AU-PONT,50.4077952,4.4183074,6030.0,Hainaut
783.0,Rue du Châtelet ,266,MARCHIENNE-AU-PONT,50.4077952,4.4183074,6030.0,Hainaut
784.0,Koning Albertlaan ,1,De,50.96676065,5.695831594200647,9840.0,Oost-Vlaanderen
785.0,Polderbos ,20,De,50.991402300000004,3.6441445442912164,9840.0,Oost-Vlaanderen
789.0,Boulevard Charlemagne ,0,Bruxelles,50.8432348,4.3804859,1000.0,Bruxelles-Brussel
790.0,Avenue des Combattants,35,Court-Saint-Etienne,50.6387971,4.5458331,1490.0,Brabant Wallon
791.0,Avenue Einstein,2,Wavre,50.7308296,4.5875476,1300.0,Brabant Wallon
792.0,Rue Armand Dewolf,2,Hélécine,,,1357.0,Brabant Wallon
794.0,Chaussée de Charleroi ,110,Bruxelles,50.82787664999999,4.3556390196850945,1060.0,Bruxelles-Brussel
795.0,Rogierplein,11,Brussel,50.8562044,4.359189,1210.0,Bruxelles-Brussel
796.0,Galileelaan,5,Brussel,50.8531122,4.3676954,1210.0,Bruxelles-Brussel
797.0,Pachecolaan,44,Brussel,50.8532291,4.3624502,1000.0,Bruxelles-Brussel
798.0,Rue de Bois de Four ,0,Froidchapelle,,,6440.0,Hainaut
799.0,Rue du Stade,0,Virton,49.6692158,5.6621013,6762.0,Luxembourg
800.0,A la Cour Marchal,8,VIRTON,49.56577975,5.537289452229212,6760.0,Luxembourg
801.0,Rue Charles Magnette ,17,VIRTON,49.5667664,5.5318782,6760.0,Luxembourg
802.0,Rue Bollinckx,352,Bruxelles,50.8207064,4.304982,1190.0,Bruxelles-Brussel
803.0,Rue Neuve,123,Bruxelles,50.8549391,4.3585619,1000.0,Bruxelles-Brussel
804.0,Liersesteenweg,15,Mortsel,51.1711091,4.4606441,2640.0,Antwerpen
805.0,Rue Jean Etienne Lenoir,0,Louvain-la-Neuve,,,1348.0,Brabant Wallon
806.0,Philipssite,5,Leuven,50.8670354,4.712864,3001.0,Vlaams-Brabant
807.0,Louizalaan,222,Brussel,50.8264649,4.3652876,1050.0,Bruxelles-Brussel
808.0,Frankrijklei,79,Antwerpen,51.2146996,4.413352382461593,2018.0,Antwerpen
